x,y,z,vx,vy,vz,t
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-138.378,-80.2104,89.9627,-0.845569,-0.468952,-0.255141,110
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-134.29,-16.6013,99.4132,-0.391597,0.917503,0.0695782,114
-135.769,-12.9036,99.1663,-0.353065,0.923652,-0.149038,116
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-138.979,-84.1325,94.0695,-0.725566,-0.559592,0.400513,111.9
-136.687,-9.04519,98.7418,-0.114908,0.991171,-0.0661476,118
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-137.161,-5.09501,99.0255,-0.120433,0.973531,0.194249,120
-138.014,-1.21874,99.4536,-0.262539,0.963078,0.0596171,122
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-138.979,-84.1325,94.0695,-0.725566,-0.559592,0.400513,111.9
-138.979,-84.1325,94.0695,-0.725566,-0.559592,0.400513,111.9
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-141.442,-82.3676,88.5953,-0.685457,-0.597119,-0.416651,112
-139.197,2.51431,100.211,-0.322704,0.896127,0.30466,124
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-137.525,-5.19911,98.0978,-0.292776,0.924229,-0.245118,120
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
-143.857,-84.1545,87.5108,-0.810781,-0.520429,-0.267933,113.6
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
-143.857,-84.1545,87.5108,-0.810781,-0.520429,-0.267933,113.6
-140.719,6.12959,100.936,-0.424369,0.902084,0.0784591,126
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
-141.944,9.924,101.042,-0.195908,0.980405,-0.0206357,128
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-142.364,13.8768,101.37,-0.0217976,0.984535,0.173829,130
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
-138.979,-84.1325,94.0695,-0.725566,-0.559592,0.400513,111.9
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-143.857,-84.1545,87.5108,-0.810781,-0.520429,-0.267933,113.6
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-138.979,-84.1325,94.0695,-0.725566,-0.559592,0.400513,111.9
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-143.857,-84.1545,87.5108,-0.810781,-0.520429,-0.267933,113.6
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-138.979,-84.1325,94.0695,-0.725566,-0.559592,0.400513,111.9
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-138.979,-84.1325,94.0695,-0.725566,-0.559592,0.400513,111.9
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-143.857,-84.1545,87.5108,-0.810781,-0.520429,-0.267933,113.6
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-142.934,17.8004,101.805,-0.250279,0.966944,0.0487888,132
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
-138.979,-84.1325,94.0695,-0.725566,-0.559592,0.400513,111.9
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-143.6,21.6824,102.434,-0.0888289,0.963145,0.253893,134
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-143.244,13.6903,100.859,-0.438446,0.896191,-0.0678804,130
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-145.194,16.7046,100.745,-0.629202,0.777241,0.000844228,131.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
-143.857,-84.1545,87.5108,-0.810781,-0.520429,-0.267933,113.6
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-143.857,-84.1545,87.5108,-0.810781,-0.520429,-0.267933,113.6
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
-143.857,-84.1545,87.5108,-0.810781,-0.520429,-0.267933,113.6
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-143.857,-84.1545,87.5108,-0.810781,-0.520429,-0.267933,113.6
-143.857,-84.1545,87.5108,-0.810781,-0.520429,-0.267933,113.6
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
40.5681,56.3764,29.3822,0.0407608,0.627837,0.777277,42
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-143.857,-84.1545,87.5108,-0.810781,-0.520429,-0.267933,113.6
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
-138.979,-84.1325,94.0695,-0.725566,-0.559592,0.400513,111.9
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
-144.495,25.4466,103.403,-0.343376,0.910855,0.22899,136
-138.979,-84.1325,94.0695,-0.725566,-0.559592,0.400513,111.9
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
-143.857,-84.1545,87.5108,-0.810781,-0.520429,-0.267933,113.6
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-144.562,25.6288,103.451,-0.336253,0.910826,0.239438,136.1
-144.562,25.6288,103.451,-0.336253,0.910826,0.239438,136.1
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-144.562,25.6288,103.451,-0.336253,0.910826,0.239438,136.1
-49.0375,-30.9616,49.2544,-0.995771,-0.0106012,0.091258,50
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-144.562,25.6288,103.451,-0.336253,0.910826,0.239438,136.1
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-144.562,25.6288,103.451,-0.336253,0.910826,0.239438,136.1
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-143.857,-84.1545,87.5108,-0.810781,-0.520429,-0.267933,113.6
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
-138.979,-84.1325,94.0695,-0.725566,-0.559592,0.400513,111.9
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-144.562,25.6288,103.451,-0.336253,0.910826,0.239438,136.1
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-143.857,-84.1545,87.5108,-0.810781,-0.520429,-0.267933,113.6
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-144.562,25.6288,103.451,-0.336253,0.910826,0.239438,136.1
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
-143.857,-84.1545,87.5108,-0.810781,-0.520429,-0.267933,113.6
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
-144.562,25.6288,103.451,-0.336253,0.910826,0.239438,136.1
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
-143.857,-84.1545,87.5108,-0.810781,-0.520429,-0.267933,113.6
-138.979,-84.1325,94.0695,-0.725566,-0.559592,0.400513,111.9
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-144.562,25.6288,103.451,-0.336253,0.910826,0.239438,136.1
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-53.0219,-30.9597,49.0725,-0.985604,0.0105085,-0.168741,52
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-89.4836,-49.4453,87.3803,-0.484342,-0.551147,0.679448,80
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-144.562,25.6288,103.451,-0.336253,0.910826,0.239438,136.1
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
40.8735,46.4545,22.4779,0.421879,0.87111,0.251367,36
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-144.562,25.6288,103.451,-0.336253,0.910826,0.239438,136.1
-138.979,-84.1325,94.0695,-0.725566,-0.559592,0.400513,111.9
-145.194,16.7046,100.745,-0.629202,0.777241,0.000844228,131.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
-144.562,25.6288,103.451,-0.336253,0.910826,0.239438,136.1
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-138.979,-84.1325,94.0695,-0.725566,-0.559592,0.400513,111.9
-143.857,-84.1545,87.5108,-0.810781,-0.520429,-0.267933,113.6
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-144.562,25.6288,103.451,-0.336253,0.910826,0.239438,136.1
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-144.562,25.6288,103.451,-0.336253,0.910826,0.239438,136.1
-144.562,25.6288,103.451,-0.336253,0.910826,0.239438,136.1
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-144.562,25.6288,103.451,-0.336253,0.910826,0.239438,136.1
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
-138.979,-84.1325,94.0695,-0.725566,-0.559592,0.400513,111.9
-138.979,-84.1325,94.0695,-0.725566,-0.559592,0.400513,111.9
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-143.857,-84.1545,87.5108,-0.810781,-0.520429,-0.267933,113.6
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-143.857,-84.1545,87.5108,-0.810781,-0.520429,-0.267933,113.6
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-144.562,25.6288,103.451,-0.336253,0.910826,0.239438,136.1
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
-143.857,-84.1545,87.5108,-0.810781,-0.520429,-0.267933,113.6
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-91.0164,-51.4991,90.4367,-0.28747,-0.473753,0.832418,82
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-144.562,25.6288,103.451,-0.336253,0.910826,0.239438,136.1
-22.2453,-30.8343,43.1753,-0.99492,0.00428877,0.100577,36
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-144.562,25.6288,103.451,-0.336253,0.910826,0.239438,136.1
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
-144.562,25.6288,103.451,-0.336253,0.910826,0.239438,136.1
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
-143.857,-84.1545,87.5108,-0.810781,-0.520429,-0.267933,113.6
-143.857,-84.1545,87.5108,-0.810781,-0.520429,-0.267933,113.6
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
-144.562,25.6288,103.451,-0.336253,0.910826,0.239438,136.1
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-144.562,25.6288,103.451,-0.336253,0.910826,0.239438,136.1
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
-143.857,-84.1545,87.5108,-0.810781,-0.520429,-0.267933,113.6
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
-144.562,25.6288,103.451,-0.336253,0.910826,0.239438,136.1
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-143.857,-84.1545,87.5108,-0.810781,-0.520429,-0.267933,113.6
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-144.562,25.6288,103.451,-0.336253,0.910826,0.239438,136.1
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-138.979,-84.1325,94.0695,-0.725566,-0.559592,0.400513,111.9
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
